0.000000,5.058000
0.006947,5.058000
0.027790,5.058000
0.048633,5.058000
0.048633,5.058000
0.076423,5.058000
1.188987,5.158000
1.244567,5.158000
1.251516,5.158000
1.286253,5.158000
1.300149,5.158000
1.411311,5.158000
1.425207,5.158000
1.494683,5.158000
1.508578,5.158000
1.508578,5.158000
1.508578,5.158000
1.515527,5.158000
1.550265,5.158000
1.633637,5.158000
1.682270,5.158000
1.717009,5.158000
1.723956,5.158000
1.730904,5.158000
1.737852,5.158000
1.744800,5.158000
1.786486,5.158000
1.786486,5.158000
1.800382,5.158000
1.821225,5.158000
1.876806,5.037000
2.990345,5.078000
2.997292,5.078000
2.997292,5.078000
3.080664,5.078000
3.129298,5.078000
3.143194,5.078000
3.150141,5.078000
3.150141,5.078000
3.177931,5.078000
3.233513,5.078000
4.346010,4.773000
4.359906,4.773000
4.450225,4.773000
4.658655,4.759000
4.957403,4.759000
5.297838,4.759000
6.451551,4.808000
7.055997,4.808000
7.160212,4.808000
7.361693,4.808000
8.554652,4.779000
8.763081,4.779000
9.388370,4.773000
10.215140,4.794000
10.229035,4.794000
10.312407,4.794000
10.597261,4.794000
11.713981,4.791000
11.797353,4.791000
11.811249,4.791000
11.859882,4.791000
11.901568,4.791000
12.047468,4.791000
12.089154,4.791000
12.096102,4.791000
12.116945,4.791000
12.193369,4.791000
12.332321,4.791000
12.380956,4.791000
12.380956,4.791000
12.380956,4.791000
12.394850,4.791000
12.401799,4.791000
12.401799,4.791000
12.408746,4.791000
12.478222,4.791000
12.499065,4.791000
12.519908,4.791000
13.632470,4.794000
13.688052,4.794000
13.813109,4.794000
13.854795,4.794000
13.896481,4.794000
13.979853,4.794000
14.028486,4.794000
14.097963,4.773000
14.125754,4.773000
14.229968,4.773000
14.334183,4.773000
14.466188,4.773000
14.688513,4.773000
14.869152,4.773000
14.973366,4.773000
15.028948,4.773000
15.112320,4.779000
15.174849,4.779000
15.306854,4.779000
15.459703,4.779000
15.577812,4.779000
15.688975,4.779000
15.786242,4.779000
15.807085,4.779000
16.001619,4.779000
16.084990,4.794000
16.203101,4.794000
16.432373,4.794000
16.467112,4.794000
16.481006,4.794000
16.494902,4.794000
16.501849,4.794000
16.515745,4.794000
16.543535,4.794000
16.585221,4.794000
16.592169,4.794000
16.793651,4.794000
16.856179,4.794000
16.904814,4.794000
16.946499,4.779000
16.960394,4.779000
16.960394,4.779000
17.064609,4.779000
17.099348,4.779000
17.161876,4.779000
17.217458,4.779000
17.279987,4.779000
17.293883,4.779000
17.307777,4.779000
17.328620,4.779000
18.441292,4.802000
18.448239,4.802000
18.524663,4.802000
18.552454,4.802000
18.552454,4.802000
18.608035,4.802000
18.642774,4.802000
18.781726,4.802000
18.837308,4.808000
18.899836,4.808000
18.983208,4.808000
19.004051,4.808000
19.059633,4.808000
19.149952,4.808000
19.149952,4.808000
19.163848,4.808000
19.170795,4.808000
19.177742,4.808000
19.177742,4.808000
19.191637,4.808000
19.212480,4.808000
19.233323,4.808000
19.247217,4.808000
19.295851,4.808000
19.323641,4.808000
19.344484,4.808000
19.358379,4.808000
19.358379,4.808000
19.386170,4.808000
19.420908,4.808000
19.441751,4.808000
19.462594,4.808000
19.469542,4.808000
19.490384,4.808000
19.490384,4.808000
19.539018,4.802000
19.559861,4.802000
19.566808,4.808000
20.679479,4.803000
20.700322,4.803000
20.721165,4.803000
20.721165,4.803000
20.728113,4.803000
20.755903,4.803000
20.804537,4.803000
20.804537,4.803000
20.804537,4.803000
20.811485,4.803000
20.846224,4.803000
20.853171,4.803000
20.860119,4.803000
20.860119,4.803000
20.867066,4.803000
20.880962,4.803000
20.887909,4.803000
20.915699,4.803000
20.999071,4.803000
20.999071,4.803000
21.096338,4.803000
21.124129,4.803000
21.144972,4.803000
21.151919,4.803000
21.165815,4.803000
21.165815,4.803000
21.193605,4.803000
21.221396,4.803000
21.221396,4.803000
21.235291,4.803000
21.283925,4.803000
21.311715,4.803000
21.367297,4.803000
21.388140,4.803000
21.395087,4.803000
21.402034,4.803000
21.408983,4.803000
21.436773,4.803000
21.450669,4.803000
21.513198,4.803000
21.520145,4.803000
21.540988,4.803000
21.561831,4.803000
21.596569,5.499000
21.624360,5.499000
21.631308,5.499000
21.638256,5.499000
21.652151,5.499000
21.686889,5.499000
21.707732,5.499000
21.714680,5.499000
21.756366,5.499000
22.869037,4.808000
22.882933,4.808000
22.896827,4.808000
23.028833,4.808000
23.146943,4.808000
23.272000,4.808000
23.376215,4.808000
23.445691,4.808000
23.508220,4.808000
23.612435,4.808000
23.688860,4.778000
23.772231,4.778000
23.806970,4.778000
23.897289,4.778000
25.010827,4.759000
25.073356,4.759000
25.156728,4.759000
25.288733,4.759000
25.392948,4.759000
25.559691,4.759000
25.663906,4.759000
25.830650,4.773000
25.900126,4.773000
25.955707,4.773000
25.997393,4.773000
26.094661,4.773000
26.198875,4.773000
26.268352,4.773000
26.275299,4.773000
26.289194,4.773000
26.344775,4.773000
26.351723,4.773000
26.358672,4.773000
26.372566,4.773000
26.379514,4.773000
26.421199,4.773000
26.442042,4.773000
26.462885,4.773000
26.476780,4.773000
26.518466,4.773000
26.546257,4.773000
26.608786,4.773000
26.615733,4.773000
26.657419,4.773000
26.657419,4.773000
26.685210,4.773000
26.740791,4.773000
26.768581,4.773000
26.831110,4.773000
27.943673,5.078000
27.985358,5.078000
28.020097,5.078000
28.033992,5.078000
28.047887,5.078000
28.089573,6.374000
28.124312,6.374000
28.186840,6.374000
28.200734,6.374000
28.207682,6.374000
28.242420,6.374000
28.304949,6.374000
28.325792,6.374000
28.353582,6.374000
28.367478,6.374000
28.471693,6.374000
28.492536,6.374000
28.499483,6.374000
28.548116,6.374000
28.610645,6.374000
28.610645,6.374000
28.631488,6.374000
28.652331,6.374000
28.721807,6.374000
28.874655,6.374000
29.027503,5.078000
29.103928,5.078000
29.138666,5.078000
29.194247,5.078000
29.222037,5.078000
29.228984,5.078000
29.256775,5.078000
29.319304,5.078000
29.354042,5.078000
29.381832,5.078000
29.444361,6.374000
29.534680,6.374000
29.805639,6.374000
29.972382,6.374000
30.027963,6.374000
30.055754,6.374000
30.104387,6.374000
30.118283,6.374000
30.125230,6.374000
30.146073,6.374000
30.236392,6.374000
30.285026,6.374000
30.347555,6.374000
30.368397,6.374000
30.437875,8.008000
30.514298,8.008000
30.653251,8.008000
30.764414,8.008000
30.868628,7.075000
31.000633,7.075000
31.042319,7.075000
31.104848,7.075000
32.224331,6.705000
32.363284,6.705000
32.467499,6.120000
32.474446,6.120000
32.550870,6.705000
32.557819,6.120000
32.599504,6.120000
32.606452,6.120000
32.613400,6.120000
32.627296,6.120000
32.648139,6.120000
32.682877,6.120000
32.745406,6.120000
32.773197,6.120000
32.794039,6.120000
32.828778,6.120000
32.835725,6.120000
32.877411,6.120000
32.926045,6.120000
33.030259,6.120000
33.106684,6.120000
33.155317,6.120000
33.190056,6.120000
33.203950,6.120000
33.217846,6.120000
33.259532,6.120000
33.308165,6.120000
33.370694,6.120000
33.433223,6.120000
33.516595,6.120000
34.632189,5.392000
34.736404,5.392000
34.910095,5.392000
35.021258,5.376000
35.104630,5.376000
35.111578,5.376000
35.111578,5.376000
35.167160,5.376000
35.333903,5.376000
35.577070,5.376000
35.750761,5.376000
35.806343,5.376000
35.827186,5.376000
35.868872,5.376000
35.896662,5.376000
35.938348,5.376000
36.035614,5.058000
36.077300,5.376000
36.112038,5.376000
36.125934,5.376000
36.153724,5.376000
36.195410,5.376000
36.244043,5.376000
36.285729,5.058000
36.306572,5.058000
36.584478,5.376000
37.874483,6.705000
39.100015,6.728000
40.212490,4.803000
40.427868,4.803000
40.455658,4.803000
40.469554,4.803000
40.483449,4.803000
40.504292,4.803000
40.545978,5.499000
41.663324,4.808000
41.684167,4.808000
41.725852,4.808000
41.746695,4.808000
41.781433,4.808000
41.802276,4.808000
41.809224,4.808000
41.809224,4.808000
41.850910,4.808000
41.857857,4.808000
41.871753,4.808000
41.871753,4.808000
41.892596,4.808000
41.906492,4.808000
41.920387,4.808000
41.955125,4.808000
42.017654,4.808000
42.080183,4.808000
42.128817,4.808000
42.198293,4.808000
42.233032,4.808000
43.345703,4.794000
43.373494,4.794000
43.394337,4.794000
43.408233,4.794000
43.442971,4.794000
43.484657,4.794000
43.526343,4.794000
43.561081,4.794000
43.616662,4.800000
43.686139,4.800000
43.804249,4.800000
