TQ57NE,57288.540751,77305.113501,4.779000
TQ57NE,57288.603250,77305.115433,4.779000
TQ57NE,57288.735192,77305.119512,4.779000
TQ57NE,57288.887968,77305.124235,4.779000
TQ57NE,57289.006021,77305.127884,4.779000
TQ57NE,57289.117131,77305.131319,4.779000
TQ57NE,57289.214351,77305.134325,4.779000
TQ57NE,57289.235184,77305.134969,4.779000
TQ57NE,57289.429626,77305.140980,4.779000
TQ57NE,57289.512957,77305.143556,4.794000
TQ57NE,57289.631011,77305.147205,4.794000
TQ57NE,57289.860174,77305.154290,4.794000
TQ57NE,57289.894896,77305.155363,4.794000
TQ57NE,57289.908784,77305.155793,4.794000
TQ57NE,57289.922673,77305.156222,4.794000
TQ57NE,57289.915729,77305.156007,4.794000
TQ57NE,57289.901840,77305.155578,4.794000
TQ57NE,57289.874063,77305.154719,4.794000
TQ57NE,57289.832397,77305.153431,4.794000
TQ57NE,57289.825452,77305.153216,4.794000
TQ57NE,57289.624067,77305.146991,4.794000
TQ57NE,57289.561568,77305.145059,4.794000
TQ57NE,57289.512957,77305.143556,4.794000
TQ57NE,57289.471292,77305.142268,4.779000
TQ57NE,57289.457403,77305.141838,4.779000
TQ57NE,57289.457403,77305.141838,4.779000
TQ57NE,57289.353238,77305.138618,4.779000
TQ57NE,57289.387960,77305.139692,4.779000
TQ57NE,57289.325461,77305.137760,4.779000
TQ57NE,57289.269906,77305.136042,4.779000
TQ57NE,57289.207407,77305.134110,4.779000
TQ57NE,57289.193518,77305.133681,4.779000
TQ57NE,57289.179630,77305.133251,4.779000
TQ57NE,57289.158797,77305.132607,4.779000
TQ57NE,57289.145256,77306.245196,4.802000
TQ57NE,57289.152200,77306.245411,4.802000
TQ57NE,57289.228588,77306.247772,4.802000
TQ57NE,57289.256365,77306.248631,4.802000
TQ57NE,57289.256365,77306.248631,4.802000
TQ57NE,57289.311920,77306.250348,4.802000
TQ57NE,57289.346642,77306.251422,4.802000
TQ57NE,57289.485528,77306.255715,4.802000
TQ57NE,57289.541083,77306.257432,4.808000
TQ57NE,57289.603582,77306.259365,4.808000
TQ57NE,57289.686914,77306.261941,4.808000
TQ57NE,57289.707747,77306.262585,4.808000
TQ57NE,57289.652192,77306.260867,4.808000
TQ57NE,57289.561916,77306.258077,4.808000
TQ57NE,57289.561916,77306.258077,4.808000
TQ57NE,57289.548027,77306.257647,4.808000
TQ57NE,57289.541083,77306.257432,4.808000
TQ57NE,57289.548027,77306.257647,4.808000
TQ57NE,57289.548027,77306.257647,4.808000
TQ57NE,57289.534139,77306.257218,4.808000
TQ57NE,57289.513306,77306.256574,4.808000
TQ57NE,57289.534139,77306.257218,4.808000
TQ57NE,57289.548027,77306.257647,4.808000
TQ57NE,57289.596637,77306.259150,4.808000
TQ57NE,57289.568860,77306.258291,4.808000
TQ57NE,57289.589693,77306.258935,4.808000
TQ57NE,57289.603582,77306.259365,4.808000
TQ57NE,57289.603582,77306.259365,4.808000
TQ57NE,57289.631359,77306.260223,4.808000
TQ57NE,57289.596637,77306.259150,4.808000
TQ57NE,57289.575804,77306.258506,4.808000
TQ57NE,57289.554971,77306.257862,4.808000
TQ57NE,57289.548027,77306.257647,4.808000
TQ57NE,57289.527194,77306.257003,4.808000
TQ57NE,57289.527194,77306.257003,4.808000
TQ57NE,57289.478584,77306.255500,4.802000
TQ57NE,57289.499417,77306.256144,4.802000
TQ57NE,57289.506361,77306.256359,4.808000
TQ57NE,57289.451155,77307.367660,4.803000
TQ57NE,57289.430322,77307.367016,4.803000
TQ57NE,57289.451155,77307.367660,4.803000
TQ57NE,57289.451155,77307.367660,4.803000
TQ57NE,57289.458099,77307.367874,4.803000
TQ57NE,57289.430322,77307.367016,4.803000
TQ57NE,57289.381711,77307.365513,4.803000
TQ57NE,57289.381711,77307.365513,4.803000
TQ57NE,57289.381711,77307.365513,4.803000
TQ57NE,57289.388656,77307.365728,4.803000
TQ57NE,57289.353934,77307.364654,4.803000
TQ57NE,57289.360878,77307.364869,4.803000
TQ57NE,57289.353934,77307.364654,4.803000
TQ57NE,57289.353934,77307.364654,4.803000
TQ57NE,57289.346990,77307.364439,4.803000
TQ57NE,57289.333101,77307.364010,4.803000
TQ57NE,57289.340045,77307.364225,4.803000
TQ57NE,57289.312268,77307.363366,4.803000
TQ57NE,57289.228936,77307.360790,4.803000
TQ57NE,57289.228936,77307.360790,4.803000
TQ57NE,57289.131715,77307.357784,4.803000
TQ57NE,57289.103938,77307.356926,4.803000
TQ57NE,57289.124771,77307.357570,4.803000
TQ57NE,57289.117827,77307.357355,4.803000
TQ57NE,57289.103938,77307.356926,4.803000
TQ57NE,57289.103938,77307.356926,4.803000
TQ57NE,57289.131715,77307.357784,4.803000
TQ57NE,57289.159493,77307.358643,4.803000
TQ57NE,57289.159493,77307.358643,4.803000
TQ57NE,57289.173381,77307.359072,4.803000
TQ57NE,57289.221992,77307.360575,4.803000
TQ57NE,57289.249769,77307.361434,4.803000
TQ57NE,57289.305324,77307.363151,4.803000
TQ57NE,57289.326157,77307.363795,4.803000
TQ57NE,57289.333101,77307.364010,4.803000
TQ57NE,57289.340045,77307.364225,4.803000
TQ57NE,57289.346990,77307.364439,4.803000
TQ57NE,57289.374767,77307.365298,4.803000
TQ57NE,57289.388656,77307.365728,4.803000
TQ57NE,57289.451155,77307.367660,4.803000
TQ57NE,57289.458099,77307.367874,4.803000
TQ57NE,57289.478932,77307.368518,4.803000
TQ57NE,57289.499765,77307.369162,4.803000
TQ57NE,57289.534487,77307.370236,5.499000
TQ57NE,57289.562264,77307.371094,5.499000
TQ57NE,57289.555319,77307.370880,5.499000
TQ57NE,57289.562264,77307.371094,5.499000
TQ57NE,57289.576152,77307.371524,5.499000
TQ57NE,57289.610874,77307.372597,5.499000
TQ57NE,57289.631707,77307.373241,5.499000
TQ57NE,57289.638651,77307.373456,5.499000
TQ57NE,57289.680317,77307.374744,5.499000
TQ57NE,57289.735524,77306.263443,4.808000
TQ57NE,57289.749413,77306.263873,4.808000
TQ57NE,57289.763301,77306.264302,4.808000
TQ57NE,57289.895244,77306.268381,4.808000
TQ57NE,57290.013297,77306.272031,4.808000
TQ57NE,57290.138295,77306.275895,4.808000
TQ57NE,57290.242460,77306.279115,4.808000
TQ57NE,57290.311903,77306.281262,4.808000
TQ57NE,57290.374402,77306.283194,4.808000
TQ57NE,57290.478567,77306.286414,4.808000
TQ57NE,57290.554955,77306.288776,4.778000
TQ57NE,57290.638287,77306.291352,4.778000
TQ57NE,57290.673009,77306.292425,4.778000
TQ57NE,57290.763285,77306.295216,4.778000
TQ57NE,57290.777521,77307.408663,4.759000
TQ57NE,57290.840020,77307.410595,4.759000
TQ57NE,57290.923352,77307.413172,4.759000
TQ57NE,57291.055294,77307.417251,4.759000
TQ57NE,57291.159459,77307.420471,4.759000
TQ57NE,57291.326123,77307.425623,4.759000
TQ57NE,57291.430288,77307.428843,4.759000
TQ57NE,57291.596952,77307.433996,4.773000
TQ57NE,57291.666395,77307.436142,4.773000
TQ57NE,57291.721950,77307.437860,4.773000
TQ57NE,57291.763616,77307.439148,4.773000
TQ57NE,57291.860837,77307.442154,4.773000
TQ57NE,57291.965002,77307.445374,4.773000
TQ57NE,57292.034445,77307.447521,4.773000
TQ57NE,57292.041389,77307.447735,4.773000
TQ57NE,57292.055278,77307.448165,4.773000
TQ57NE,57292.110832,77307.449882,4.773000
TQ57NE,57292.117777,77307.450097,4.773000
TQ57NE,57292.110832,77307.449882,4.773000
TQ57NE,57292.096944,77307.449453,4.773000
TQ57NE,57292.103888,77307.449667,4.773000
TQ57NE,57292.062222,77307.448379,4.773000
TQ57NE,57292.041389,77307.447735,4.773000
TQ57NE,57292.020556,77307.447091,4.773000
TQ57NE,57292.006668,77307.446662,4.773000
TQ57NE,57291.965002,77307.445374,4.773000
TQ57NE,57291.937224,77307.444515,4.773000
TQ57NE,57291.874725,77307.442583,4.773000
TQ57NE,57291.867781,77307.442368,4.773000
TQ57NE,57291.826115,77307.441080,4.773000
TQ57NE,57291.826115,77307.441080,4.773000
TQ57NE,57291.798338,77307.440221,4.773000
TQ57NE,57291.742783,77307.438504,4.773000
TQ57NE,57291.715006,77307.437645,4.773000
TQ57NE,57291.652507,77307.435713,4.773000
TQ57NE,57291.604244,77308.547228,5.078000
TQ57NE,57291.562578,77308.545940,5.078000
TQ57NE,57291.527856,77308.544867,5.078000
TQ57NE,57291.513968,77308.544437,5.078000
TQ57NE,57291.500079,77308.544008,5.078000
TQ57NE,57291.458413,77308.542720,6.374000
TQ57NE,57291.423691,77308.541647,6.374000
TQ57NE,57291.361193,77308.539714,6.374000
TQ57NE,57291.375081,77308.540144,6.374000
TQ57NE,57291.368137,77308.539929,6.374000
TQ57NE,57291.333415,77308.538856,6.374000
TQ57NE,57291.270916,77308.536924,6.374000
TQ57NE,57291.250083,77308.536280,6.374000
TQ57NE,57291.222306,77308.535421,6.374000
TQ57NE,57291.208417,77308.534991,6.374000
TQ57NE,57291.312582,77308.538212,6.374000
TQ57NE,57291.291749,77308.537568,6.374000
TQ57NE,57291.284805,77308.537353,6.374000
TQ57NE,57291.236195,77308.535850,6.374000
TQ57NE,57291.173696,77308.533918,6.374000
TQ57NE,57291.173696,77308.533918,6.374000
TQ57NE,57291.152863,77308.533274,6.374000
TQ57NE,57291.173696,77308.533918,6.374000
TQ57NE,57291.243139,77308.536065,6.374000
TQ57NE,57291.395914,77308.540788,6.374000
TQ57NE,57291.548689,77308.545511,5.078000
TQ57NE,57291.625077,77308.547872,5.078000
TQ57NE,57291.659799,77308.548946,5.078000
TQ57NE,57291.715353,77308.550663,5.078000
TQ57NE,57291.687576,77308.549804,5.078000
TQ57NE,57291.694520,77308.550019,5.078000
TQ57NE,57291.666743,77308.549160,5.078000
TQ57NE,57291.604244,77308.547228,5.078000
TQ57NE,57291.569522,77308.546155,5.078000
TQ57NE,57291.541745,77308.545296,5.078000
TQ57NE,57291.479246,77308.543364,6.374000
TQ57NE,57291.388970,77308.540573,6.374000
TQ57NE,57291.118141,77308.532201,6.374000
TQ57NE,57290.951477,77308.527048,6.374000
TQ57NE,57290.895923,77308.525331,6.374000
TQ57NE,57290.868145,77308.524472,6.374000
TQ57NE,57290.819535,77308.522969,6.374000
TQ57NE,57290.805646,77308.522540,6.374000
TQ57NE,57290.798702,77308.522325,6.374000
TQ57NE,57290.777869,77308.521681,6.374000
TQ57NE,57290.687593,77308.518890,6.374000
TQ57NE,57290.638983,77308.517388,6.374000
TQ57NE,57290.576484,77308.515456,6.374000
TQ57NE,57290.555651,77308.514811,6.374000
TQ57NE,57290.486207,77308.512665,8.008000
TQ57NE,57290.409820,77308.510303,8.008000
TQ57NE,57290.270933,77308.506010,8.008000
TQ57NE,57290.159824,77308.502575,8.008000
TQ57NE,57290.055659,77308.499355,7.075000
TQ57NE,57289.923717,77308.495276,7.075000
TQ57NE,57289.882051,77308.493988,7.075000
TQ57NE,57289.819552,77308.492055,7.075000
TQ57NE,57289.660180,77309.600136,6.705000
TQ57NE,57289.521294,77309.595842,6.705000
TQ57NE,57289.417129,77309.592622,6.120000
TQ57NE,57289.424073,77309.592837,6.120000
TQ57NE,57289.500461,77309.595198,6.705000
TQ57NE,57289.493516,77309.594984,6.120000
TQ57NE,57289.451851,77309.593695,6.120000
TQ57NE,57289.444906,77309.593481,6.120000
TQ57NE,57289.451851,77309.593695,6.120000
TQ57NE,57289.437962,77309.593266,6.120000
TQ57NE,57289.417129,77309.592622,6.120000
TQ57NE,57289.382407,77309.591549,6.120000
TQ57NE,57289.319908,77309.589617,6.120000
TQ57NE,57289.292131,77309.588758,6.120000
TQ57NE,57289.271298,77309.588114,6.120000
TQ57NE,57289.236576,77309.587040,6.120000
TQ57NE,57289.229632,77309.586826,6.120000
TQ57NE,57289.187966,77309.585538,6.120000
TQ57NE,57289.139356,77309.584035,6.120000
TQ57NE,57289.035191,77309.580815,6.120000
TQ57NE,57288.958803,77309.578453,6.120000
TQ57NE,57288.910193,77309.576951,6.120000
TQ57NE,57288.875471,77309.575877,6.120000
TQ57NE,57288.861583,77309.575448,6.120000
TQ57NE,57288.847694,77309.575018,6.120000
TQ57NE,57288.889360,77309.576307,6.120000
TQ57NE,57288.937970,77309.577809,6.120000
TQ57NE,57289.000469,77309.579741,6.120000
TQ57NE,57289.062968,77309.581674,6.120000
TQ57NE,57289.146300,77309.584250,6.120000
TQ57NE,57289.195258,77310.698770,5.392000
TQ57NE,57289.299423,77310.701990,5.392000
TQ57NE,57289.473031,77310.707357,5.392000
TQ57NE,57289.584141,77310.710792,5.376000
TQ57NE,57289.667473,77310.713368,5.376000
TQ57NE,57289.660528,77310.713154,5.376000
TQ57NE,57289.660528,77310.713154,5.376000
TQ57NE,57289.716083,77310.714871,5.376000
TQ57NE,57289.882747,77310.720023,5.376000
TQ57NE,57290.125798,77310.727537,5.376000
TQ57NE,57290.299406,77310.732904,5.376000
TQ57NE,57290.354961,77310.734622,5.376000
TQ57NE,57290.375794,77310.735266,5.376000
TQ57NE,57290.417460,77310.736554,5.376000
TQ57NE,57290.445237,77310.737412,5.376000
TQ57NE,57290.403571,77310.736124,5.376000
TQ57NE,57290.500791,77310.739130,5.058000
TQ57NE,57290.459125,77310.737842,5.376000
TQ57NE,57290.424404,77310.736768,5.376000
TQ57NE,57290.410515,77310.736339,5.376000
TQ57NE,57290.382738,77310.735480,5.376000
TQ57NE,57290.424404,77310.736768,5.376000
TQ57NE,57290.473014,77310.738271,5.376000
TQ57NE,57290.514680,77310.739559,5.058000
TQ57NE,57290.535513,77310.740203,5.058000
TQ57NE,57290.257740,77310.731616,5.376000
TQ57NE,57289.639347,77309.599492,6.705000
TQ57NE,57289.159841,77308.471661,6.728000
TQ57NE,57289.194214,77307.359717,4.803000
TQ57NE,57289.409489,77307.366372,4.803000
TQ57NE,57289.437266,77307.367230,4.803000
TQ57NE,57289.451155,77307.367660,4.803000
TQ57NE,57289.465043,77307.368089,4.803000
TQ57NE,57289.485876,77307.368733,4.803000
TQ57NE,57289.527542,77307.370021,5.499000
TQ57NE,57289.666081,77306.261297,4.808000
TQ57NE,57289.686914,77306.261941,4.808000
TQ57NE,57289.728580,77306.263229,4.808000
TQ57NE,57289.749413,77306.263873,4.808000
TQ57NE,57289.784134,77306.264946,4.808000
TQ57NE,57289.804967,77306.265590,4.808000
TQ57NE,57289.811912,77306.265805,4.808000
TQ57NE,57289.811912,77306.265805,4.808000
TQ57NE,57289.853578,77306.267093,4.808000
TQ57NE,57289.860522,77306.267308,4.808000
TQ57NE,57289.846633,77306.266878,4.808000
TQ57NE,57289.846633,77306.266878,4.808000
TQ57NE,57289.867466,77306.267522,4.808000
TQ57NE,57289.881355,77306.267952,4.808000
TQ57NE,57289.895244,77306.268381,4.808000
TQ57NE,57289.929965,77306.269454,4.808000
TQ57NE,57289.992464,77306.271387,4.808000
TQ57NE,57290.054963,77306.273319,4.808000
TQ57NE,57290.103574,77306.274821,4.808000
TQ57NE,57290.173017,77306.276968,4.808000
TQ57NE,57290.207739,77306.278042,4.808000
TQ57NE,57290.262945,77305.166741,4.794000
TQ57NE,57290.290723,77305.167600,4.794000
TQ57NE,57290.311556,77305.168244,4.794000
TQ57NE,57290.297667,77305.167815,4.794000
TQ57NE,57290.332389,77305.168888,4.794000
TQ57NE,57290.374055,77305.170176,4.794000
TQ57NE,57290.415721,77305.171464,4.794000
TQ57NE,57290.450442,77305.172538,4.794000
TQ57NE,57290.505997,77305.174255,4.800000
TQ57NE,57290.575440,77305.176402,4.800000
TQ57NE,57290.693494,77305.180051,4.800000
TQ57NE,57290.804255,77304.070468,4.810000
TQ57NE,57290.873699,77304.072615,4.810000
TQ57NE,57290.894532,77304.073259,4.810000
TQ57NE,57290.929253,77304.074332,4.810000
TQ57NE,57290.970919,77304.075621,4.810000
TQ57NE,57291.047307,77304.077982,4.810000
TQ57NE,57291.116750,77304.080129,4.810000
TQ57NE,57291.165361,77304.081632,4.810000
TQ57NE,57291.179249,77304.082061,4.810000
TQ57NE,57291.193138,77304.082490,4.810000
TQ57NE,57291.207027,77304.082920,4.810000
TQ57NE,57291.234804,77304.083778,4.810000
TQ57NE,57291.283067,77302.972263,4.825000
TQ57NE,57291.296955,77302.972693,4.825000
TQ57NE,57291.317788,77302.973337,4.825000
TQ57NE,57291.345566,77302.974195,4.825000
TQ57NE,57291.345566,77302.974195,4.825000
TQ57NE,57291.359454,77302.974625,4.825000
TQ57NE,57291.345566,77302.974195,4.825000
TQ57NE,57291.324733,77302.973551,4.825000
TQ57NE,57291.324733,77302.973551,4.825000
TQ57NE,57291.303900,77302.972907,4.825000
TQ57NE,57291.276122,77302.972049,4.825000
TQ57NE,57291.165013,77302.968614,4.825000
TQ57NE,57291.074737,77302.965823,4.825000
TQ57NE,57291.026126,77302.964320,4.825000
TQ57NE,57290.949739,77302.961959,4.825000
TQ57NE,57290.908073,77302.960671,4.825000
TQ57NE,57290.880295,77302.959812,4.825000
TQ57NE,57290.873351,77302.959597,4.825000
TQ57NE,57290.790019,77302.957021,4.825000
TQ57NE,57290.665021,77302.953157,4.825000
TQ57NE,57290.574745,77302.950366,4.825000
TQ57NE,57290.526134,77302.948863,4.825000
TQ57NE,57290.421969,77302.945643,4.796000
TQ57NE,57290.386900,77301.831552,4.809000
TQ57NE,57290.373011,77301.831122,4.809000
TQ57NE,57290.345234,77301.830264,4.809000
TQ57NE,57290.338289,77301.830049,4.809000
TQ57NE,57290.331345,77301.829834,4.809000
TQ57NE,57290.338289,77301.830049,4.809000
TQ57NE,57290.338289,77301.830049,4.809000
TQ57NE,57290.324749,77302.942637,4.796000
TQ57NE,57290.380303,77302.944355,4.796000
TQ57NE,57290.428914,77302.945858,4.796000
TQ57NE,57290.512246,77302.948434,4.825000
TQ57NE,57290.546967,77302.949507,4.825000
TQ57NE,57290.602522,77302.951225,4.825000
TQ57NE,57290.678910,77302.953586,4.825000
TQ57NE,57290.817796,77302.957880,4.825000
TQ57NE,57290.901128,77302.960456,4.825000
TQ57NE,57290.921961,77302.961100,4.825000
TQ57NE,57290.991405,77302.963247,4.825000
TQ57NE,57291.012238,77302.963891,4.825000
TQ57NE,57291.019182,77302.964105,4.825000
TQ57NE,57291.026126,77302.964320,4.825000
TQ57NE,57291.040015,77302.964749,4.825000
TQ57NE,57291.067792,77302.965608,4.825000
TQ57NE,57291.074737,77302.965823,4.825000
TQ57NE,57291.074737,77302.965823,4.825000
TQ57NE,57291.053904,77302.965179,4.825000
TQ57NE,57291.012238,77302.963891,4.825000
TQ57NE,57291.005293,77302.963676,4.825000
TQ57NE,57290.991405,77302.963247,4.825000
TQ57NE,57291.005293,77302.963676,4.825000
TQ57NE,57291.005293,77302.963676,4.825000
TQ57NE,57290.998349,77302.963461,4.825000
TQ57NE,57290.977516,77302.962817,4.825000
TQ57NE,57290.949739,77302.961959,4.825000
TQ57NE,57290.908073,77302.960671,4.825000
TQ57NE,57290.845574,77302.958738,4.825000
TQ57NE,57290.762242,77302.956162,4.825000
TQ57NE,57290.623355,77302.951869,4.825000
TQ57NE,57290.519190,77302.948648,4.825000
TQ57NE,57290.394192,77302.944784,4.796000
TQ57NE,57290.345582,77302.943281,4.796000
TQ57NE,57290.283083,77302.941349,4.796000
TQ57NE,57290.178918,77302.938129,4.796000
TQ57NE,57290.060864,77302.934480,4.796000
TQ57NE,57289.984476,77302.932118,4.796000
TQ57NE,57289.880311,77302.928898,4.796000
TQ57NE,57289.776146,77302.925678,4.796000
TQ57NE,57289.644204,77302.921599,4.796000
TQ57NE,57289.546983,77302.918593,4.796000
TQ57NE,57289.484484,77302.916661,4.811000
TQ57NE,57289.456707,77302.915803,4.811000
TQ57NE,57289.408096,77302.914300,4.811000
TQ57NE,57289.352890,77304.025600,4.776000
TQ57NE,57289.311224,77304.024312,4.776000
TQ57NE,57289.304279,77304.024098,4.776000
TQ57NE,57289.297335,77304.023883,4.776000
TQ57NE,57289.311224,77304.024312,4.776000
TQ57NE,57289.352890,77304.025600,4.776000
TQ57NE,57289.401500,77304.027103,4.776000
TQ57NE,57289.463999,77304.029035,4.776000
TQ57NE,57289.547331,77304.031611,4.816000
TQ57NE,57289.672329,77304.035476,4.816000
TQ57NE,57289.734828,77304.037408,4.816000
TQ57NE,57289.818160,77304.039984,4.816000
TQ57NE,57289.866770,77304.041487,4.816000
TQ57NE,57289.901492,77304.042560,4.816000
TQ57NE,57289.915381,77304.042989,4.816000
TQ57NE,57289.943158,77304.043848,4.816000
TQ57NE,57289.992116,77305.158369,4.794000
TQ57NE,57290.116766,77304.049215,4.816000
TQ57NE,57290.248709,77304.053294,4.816000
TQ57NE,57290.359818,77304.056729,4.816000
TQ57NE,57290.394540,77304.057802,4.816000
TQ57NE,57290.401484,77304.058017,4.816000
TQ57NE,57290.380651,77304.057373,4.816000
TQ57NE,57290.387595,77304.057587,4.816000
TQ57NE,57290.387595,77304.057587,4.816000
TQ57NE,57290.352874,77304.056514,4.816000
TQ57NE,57290.318152,77304.055441,4.816000
TQ57NE,57290.311208,77304.055226,4.816000
TQ57NE,57290.318152,77304.055441,4.816000
TQ57NE,57290.269542,77304.053938,4.816000
TQ57NE,57290.241764,77304.053079,4.816000
TQ57NE,57290.234820,77304.052865,4.816000
TQ57NE,57290.241764,77304.053079,4.816000
TQ57NE,57290.262597,77304.053723,4.816000
TQ57NE,57290.276486,77304.054153,4.816000
TQ57NE,57290.269542,77304.053938,4.816000
TQ57NE,57290.227876,77304.052650,4.816000
TQ57NE,57290.179265,77304.051147,4.816000
TQ57NE,57290.116766,77304.049215,4.816000
TQ57NE,57289.998713,77304.045565,4.816000
TQ57NE,57289.957047,77304.044277,4.816000
TQ57NE,57289.908436,77304.042775,4.816000
TQ57NE,57289.852882,77304.041057,4.816000
TQ57NE,57289.832049,77304.040413,4.816000
TQ57NE,57289.811216,77304.039769,4.816000
TQ57NE,57289.741772,77304.037622,4.816000
TQ57NE,57289.755661,77304.038052,4.816000
TQ57NE,57289.741772,77304.037622,4.816000
TQ57NE,57289.727884,77304.037193,4.816000
TQ57NE,57289.700106,77304.036334,4.816000
TQ57NE,57289.658440,77304.035046,4.816000
TQ57NE,57289.665385,77304.035261,4.816000
TQ57NE,57289.665385,77304.035261,4.816000
TQ57NE,57289.672329,77304.035476,4.816000
TQ57NE,57289.665385,77304.035261,4.816000
TQ57NE,57289.665385,77304.035261,4.816000
TQ57NE,57289.248725,77304.022380,4.776000
TQ57NE,57288.498040,77301.773159,4.828000
TQ57NE,57287.671316,77300.634595,4.834000
TQ57NE,57286.872019,77298.383871,4.854000
TQ57NE,57286.197721,77296.137012,4.883000
TQ57NE,57285.627586,77293.893373,4.943000
TQ57NE,57285.050507,77291.649520,4.943000
TQ57NE,57284.626552,77290.523407,4.943000
TQ57NE,57283.903641,77288.275045,4.945000
TQ57NE,57283.694961,77287.155587,4.927000
TQ57NE,57283.493574,77287.149362,4.937000
TQ57NE,57283.514407,77287.150006,4.927000
TQ57NE,57283.625517,77287.153440,4.927000
TQ57NE,57283.583851,77287.152152,4.927000
TQ57NE,57283.542185,77287.150864,4.927000
TQ57NE,57283.528296,77287.150435,4.927000
TQ57NE,57283.493574,77287.149362,4.937000
TQ57NE,57283.479685,77287.148932,4.937000
